label,right_shoulder,left_shoulder,left_wrist_x,right_wrist_x,left_wrist_y,right_wrist_y
bas,38.43066753845103,41.07184608923926,0.6683798432350159,0.30811119079589844,0.42587119340896606,0.45019030570983887
bas,32.753769019505256,33.74809298397938,0.6709235906600952,0.30761420726776123,0.4653893709182739,0.4809010922908783
bas,31.287568723357847,32.41408547626916,0.6721014976501465,0.3045182526111603,0.4680897891521454,0.4856616258621216
bas,28.60080130080277,29.159511084938227,0.6713725924491882,0.3101068139076233,0.48208940029144287,0.5066013932228088
bas,29.0051723034225,29.655603811890376,0.6748071908950806,0.30596327781677246,0.4819217324256897,0.5114098191261292
bas,29.0691284582849,31.316665517180695,0.6738815307617188,0.30498039722442627,0.485684335231781,0.5065536499023438
bas,28.539931628320037,29.16188796640254,0.6741701364517212,0.30367645621299744,0.4834379553794861,0.5044969916343689
bas,28.702917976154055,29.22817055106649,0.670005738735199,0.3042930066585541,0.4928559958934784,0.5092452168464661
bas,28.766200028430994,31.218897207273322,0.6748021245002747,0.3032871186733246,0.48652589321136475,0.5103811025619507
bas,30.229805921807106,29.722219739957552,0.6709218621253967,0.3056287169456482,0.4806213676929474,0.5065434575080872
bas,31.074752475664358,32.87581221916603,0.6711615920066833,0.303445041179657,0.46669167280197144,0.490628182888031
bas,39.767656740654935,42.228089064154894,0.6700252890586853,0.30010539293289185,0.4333550035953522,0.45696747303009033
bas,53.9622037373798,58.27593810867499,0.674667239189148,0.29902079701423645,0.3718624413013458,0.3925478756427765
milieu,73.7571545277466,78.58826856741952,0.6713826656341553,0.2942759692668915,0.31400805711746216,0.32040607929229736
milieu,106.57610302804744,106.84423621159566,0.6692926287651062,0.29611915349960327,0.23079454898834229,0.2522422671318054
milieu,139.7601134499812,133.0338447274181,0.6622932553291321,0.2960692048072815,0.15777510404586792,0.14777439832687378
milieu,139.7601134499812,133.0338447274181,0.6622932553291321,0.2960692048072815,0.15777510404586792,0.14777439832687378
haut,145.23884408204907,117.69802060615604,0.6165181398391724,0.3122185468673706,0.4338115155696869,0.2059059739112854
haut,151.75907231787912,129.382589632217,0.6290907859802246,0.34517306089401245,0.3370956778526306,0.17692798376083374
haut,161.68738971598447,117.1835849472554,0.5292962789535522,0.4782351851463318,0.4438043236732483,0.22010217607021332
haut,133.7528056187184,47.17599904445093,0.4928244650363922,0.5957866907119751,0.32840630412101746,0.2132769227027893
haut,144.1987776320271,124.32557164972893,0.5946706533432007,0.4320087432861328,0.4405685067176819,0.23328185081481934
haut,157.70346610296602,67.35811894584077,0.5807465314865112,0.4095974862575531,0.47843503952026367,0.21675889194011688
haut,157.70346610296602,67.35811894584077,0.5807465314865112,0.4095974862575531,0.47843503952026367,0.21675889194011688
haut,65.28873337595282,118.08378253120215,0.5106363296508789,0.466952383518219,0.386867493391037,0.3903719186782837
haut,176.16287724143643,170.8807372523777,0.6512426137924194,0.30321556329727173,0.04400748014450073,0.021320641040802002
haut,171.80940412178086,173.6948011346871,0.6551088690757751,0.31296250224113464,0.07790940999984741,0.04005706310272217
haut,171.80940412178086,173.6948011346871,0.6551088690757751,0.31296250224113464,0.07790940999984741,0.04005706310272217
milieu,130.82887680794073,140.28335252853088,0.638164222240448,0.35598814487457275,0.390468567609787,0.26253262162208557
milieu,148.5495863693219,143.91939412820662,0.6511772274971008,0.30103635787963867,0.14668238162994385,0.10133916139602661
milieu,137.98855963718464,129.68094324820245,0.6540485620498657,0.2942049503326416,0.156028151512146,0.14443188905715942
milieu,111.42360102187646,106.45968936117985,0.6632384061813354,0.2910548150539398,0.2205108404159546,0.228160560131073
milieu,84.91349258607623,86.77277891018822,0.6669143438339233,0.28790462017059326,0.2867785096168518,0.28118765354156494
milieu,60.27758270527295,63.88759935928612,0.6710522770881653,0.29304540157318115,0.3414229154586792,0.35232627391815186
bas,41.348972499150776,46.06964023774737,0.669880747795105,0.29756656289100647,0.4026120603084564,0.4134000539779663
bas,32.79539682012011,35.30905337266812,0.6753553748130798,0.3017647862434387,0.45496004819869995,0.4782189130783081
bas,30.59836885398506,30.74994712445292,0.6727913022041321,0.30252188444137573,0.47121918201446533,0.49463051557540894
bas,30.034765740262106,29.649889381959166,0.6726089119911194,0.3004125952720642,0.48128098249435425,0.5080415606498718
bas,29.421925612187867,30.73925897182344,0.6759085655212402,0.3019754886627197,0.47858983278274536,0.4983784854412079
bas,30.843256924413087,30.29823713283355,0.675240159034729,0.2997087836265564,0.4681137204170227,0.4917214810848236
bas,29.814582637695473,29.70272145884705,0.6741054058074951,0.30124616622924805,0.4765278995037079,0.49823617935180664
bas,29.174014604213706,30.002214754081105,0.676711916923523,0.3026333153247833,0.47594398260116577,0.4937034249305725
bas,28.087957250120077,28.765686230626518,0.6738284826278687,0.30326396226882935,0.4826714098453522,0.5046963691711426
bas,26.120890776458616,27.273685760674763,0.6752307415008545,0.3037552237510681,0.4937284588813782,0.5110184550285339
bas,26.748774690619637,28.847059305634204,0.6789007186889648,0.29831868410110474,0.505607545375824,0.5250989198684692
bas,54.709547314827056,58.8858566240839,0.7438595294952393,0.24516649544239044,0.5403162837028503,0.5188982486724854
bas,52.52440804748667,54.5194248184197,0.741497278213501,0.24258041381835938,0.5517362952232361,0.5398610830307007
bas,49.446352107663216,51.01387708740056,0.7460296154022217,0.24167105555534363,0.5737128853797913,0.5635378360748291
bas,47.16498895239884,48.16014945657596,0.7482531070709229,0.2443743646144867,0.5809260606765747,0.5740228295326233
bas,45.760929572967974,46.76617248579274,0.7482447624206543,0.24559959769248962,0.5807240009307861,0.5759779214859009
bas,44.99026675408139,48.38071650404693,0.7492761611938477,0.23884359002113342,0.5898362994194031,0.587861180305481
bas,43.09290222573084,46.98696638846541,0.7511355876922607,0.2412637174129486,0.5939812660217285,0.5915974974632263
bas,44.69273385337946,47.304802376843625,0.7430962324142456,0.23872193694114685,0.5845614671707153,0.5906556248664856
bas,43.988850452111365,48.95255835337332,0.7474179267883301,0.24138979613780975,0.5815988779067993,0.5855715870857239
bas,43.602222568604155,48.766557904715135,0.746300458908081,0.23774509131908417,0.5898091197013855,0.5948920249938965
bas,44.36958497418265,47.702003313061375,0.7484596371650696,0.2388204038143158,0.5830153822898865,0.5799357891082764
bas,49.310294184757225,53.258938350933356,0.746079683303833,0.23820491135120392,0.5646981000900269,0.5682907104492188
bas,57.897583827011246,63.13654734073621,0.7480714917182922,0.24052436649799347,0.5389636754989624,0.5257102251052856
milieu,70.2960340502123,81.5983724664443,0.7355108261108398,0.2473561316728592,0.47354716062545776,0.4785534739494324
milieu,92.04202650413103,93.03483848270555,0.7362318634986877,0.2533806562423706,0.41050779819488525,0.4119216203689575
milieu,115.67887999414417,115.77090354898738,0.7298825979232788,0.25658726692199707,0.339896559715271,0.3513904809951782
milieu,131.09921466357005,136.21278577375242,0.7167720198631287,0.26563847064971924,0.2890620231628418,0.29314982891082764
milieu,143.4735902731701,144.24933366123943,0.6957045197486877,0.2896825671195984,0.24497808516025543,0.2350456714630127
milieu,151.45880354408777,160.03556947628059,0.6889236569404602,0.29758286476135254,0.18855631351470947,0.1873166561126709
haut,158.0479898056128,164.78582208143123,0.677771806716919,0.3179819583892822,0.15200579166412354,0.15908384323120117
haut,163.69710492924492,168.39307922407448,0.6598399877548218,0.33275288343429565,0.141556978225708,0.1434417963027954
haut,168.31182198945066,170.01453107425522,0.6547247171401978,0.33881184458732605,0.14051806926727295,0.14007163047790527
haut,168.38017976605457,170.78546267060057,0.6470863819122314,0.3427842855453491,0.138954758644104,0.14836561679840088
haut,168.6297560958362,169.0151684002079,0.646694004535675,0.34576281905174255,0.14081692695617676,0.1388341188430786
haut,167.5561654521755,168.38385337216698,0.6459922194480896,0.3457833528518677,0.1398630142211914,0.14116811752319336
haut,166.77444423544767,169.60297873757645,0.651785671710968,0.34485164284706116,0.16442370414733887,0.1508122682571411
haut,165.45302350249148,167.9892587375442,0.647702693939209,0.34656190872192383,0.14816975593566895,0.13487648963928223
haut,163.0036220927661,165.43082863979532,0.6545231938362122,0.3405015468597412,0.15297794342041016,0.15766644477844238
haut,159.98176745003073,161.67550365217937,0.6540322303771973,0.33279964327812195,0.17303025722503662,0.15636825561523438
milieu,157.2051643958749,158.71382035739296,0.6720284223556519,0.3315812945365906,0.2007964849472046,0.1594393253326416
milieu,153.05277683971738,151.8601841342515,0.6737845540046692,0.31545060873031616,0.21751093864440918,0.17782115936279297
milieu,147.3270504326775,144.1008112750718,0.6900546550750732,0.3115016222000122,0.2546546459197998,0.2030200958251953
milieu,142.2026055604492,140.29415313829006,0.7038965225219727,0.3031882047653198,0.2763868570327759,0.2167491912841797
milieu,137.9473218045039,133.47430688429895,0.7221434712409973,0.27594494819641113,0.30847644805908203,0.27665531635284424
milieu,125.21795546033174,118.71261981328271,0.7331444025039673,0.2610469460487366,0.350702166557312,0.30959177017211914
milieu,115.76400858403606,106.66783332594528,0.74090576171875,0.2515844702720642,0.3805568218231201,0.33674001693725586
milieu,105.0768929344773,97.62802650661678,0.7491545677185059,0.2408047616481781,0.407563179731369,0.37555721402168274
milieu,96.02792926615305,91.31211225221386,0.7533241510391235,0.23207668960094452,0.4428359270095825,0.40161120891571045
milieu,82.08185829931217,86.5308081175069,0.7695145010948181,0.22903719544410706,0.5064125061035156,0.4397300183773041
milieu,68.47102040031625,76.05944783370146,0.7593698501586914,0.22323760390281677,0.5134655833244324,0.4778510332107544
bas,60.31728336622414,68.41551253538873,0.764291524887085,0.22138860821723938,0.536742091178894,0.5163159370422363
bas,57.44384522016707,63.12720812038058,0.771691083908081,0.218110129237175,0.5567351579666138,0.5269176363945007
bas,53.27539212772006,57.08579808278535,0.7687357664108276,0.22599287331104279,0.5819318294525146,0.5422233939170837
bas,52.05303486928597,55.41616110851056,0.7676030993461609,0.22305111587047577,0.5814229846000671,0.5548778176307678
bas,50.810843290460596,52.768699344361345,0.7619593739509583,0.22722741961479187,0.5779165029525757,0.5498483777046204
bas,50.01031428627911,51.50822236963546,0.7583553194999695,0.22667351365089417,0.577828586101532,0.5592800974845886
bas,50.08122339862803,51.05037971616574,0.7620794773101807,0.22259250283241272,0.5791731476783752,0.5576637983322144
bas,49.689120501660724,52.847338061164955,0.7601818442344666,0.22156551480293274,0.5782225728034973,0.566665768623352
bas,50.06653451395866,55.75723478743183,0.761346161365509,0.22470510005950928,0.56975257396698,0.5547206401824951
bas,49.984614195854654,56.29472790427792,0.7611401081085205,0.22921893000602722,0.5673348307609558,0.5473597049713135
bas,54.81954046615418,61.82774943293054,0.7640376091003418,0.2226734459400177,0.5568565130233765,0.5402942895889282
milieu,62.87221428039978,75.83638383391136,0.755094587802887,0.22773294150829315,0.5133277773857117,0.4951992332935333
milieu,80.81712787896895,86.51813285449575,0.7478982210159302,0.2479393184185028,0.4513471722602844,0.4352067708969116
milieu,97.73895544148408,98.4287916720294,0.736922025680542,0.2547983229160309,0.3950570821762085,0.38020166754722595
milieu,119.82681191743778,120.035202300085,0.729467511177063,0.26438647508621216,0.3294867277145386,0.3238319158554077
milieu,134.5836865267812,134.20077470757056,0.7154900431632996,0.2757572531700134,0.26582789421081543,0.272235631942749
milieu,145.03837276839755,146.81858613425624,0.6964056491851807,0.3080248236656189,0.22606408596038818,0.19539214670658112
milieu,152.92533997278107,160.1087177357168,0.6873742341995239,0.32033127546310425,0.1790989488363266,0.16504120826721191
haut,161.17674203658902,167.96702240995717,0.6745337843894958,0.3321799039840698,0.14669454097747803,0.1564730405807495
haut,163.6256770976078,172.37577234443083,0.6604436635971069,0.34324294328689575,0.13675880432128906,0.13647830486297607
haut,167.3686554341168,172.6956062124302,0.6562977433204651,0.3487869203090668,0.13872456550598145,0.14628863334655762
haut,167.0181612927593,172.4303537432105,0.6548720598220825,0.3504912853240967,0.1354990005493164,0.1436910629272461
haut,168.2976097069876,173.11177577314538,0.6522010564804077,0.3533726930618286,0.13567686080932617,0.1360187530517578
haut,166.66062070318014,171.41178000771444,0.645775556564331,0.3546208143234253,0.13963043689727783,0.13050663471221924
haut,166.0374668544667,171.67275846027235,0.6539039611816406,0.35261407494544983,0.13466918468475342,0.1371251344680786
haut,166.16837479797846,173.11818153549825,0.658000648021698,0.35346436500549316,0.13749206066131592,0.1387268304824829
haut,162.79914650330218,171.35008669598324,0.6650450229644775,0.34840667247772217,0.14757120609283447,0.12899744510650635
haut,159.9284912614422,164.52018253292894,0.672473669052124,0.3306305408477783,0.15572130680084229,0.1588726043701172
haut,154.5821422178064,159.56486688062822,0.6834269165992737,0.32008570432662964,0.18034625053405762,0.15773987770080566
milieu,151.17501404476815,154.94330216787523,0.6920908689498901,0.3151683807373047,0.20286191999912262,0.18536782264709473
milieu,146.2588359652844,146.79227331856617,0.7060694694519043,0.30437546968460083,0.2431839555501938,0.19797883927822113
milieu,138.82871096717514,143.8544110051398,0.712650716304779,0.2820601463317871,0.2632488012313843,0.25894641876220703
milieu,131.51939609396172,140.51602736015536,0.726786732673645,0.2671353816986084,0.2713816165924072,0.2842271327972412
milieu,121.07589116187971,129.32982244699133,0.7342082262039185,0.2599382996559143,0.3191441297531128,0.31553781032562256
milieu,113.7091819554112,113.88095535577214,0.7435429096221924,0.25093650817871094,0.3505452871322632,0.3477975130081177
milieu,103.03300727703389,104.6062611013935,0.7493066787719727,0.24123819172382355,0.3905073404312134,0.37286409735679626
milieu,95.75841757443726,95.05427176639336,0.7561746835708618,0.2367408573627472,0.41269776225090027,0.408239483833313
milieu,84.28042499092803,86.38665140312729,0.7537218332290649,0.22745101153850555,0.44125545024871826,0.4421679973602295
milieu,73.53395702521068,77.57773127386288,0.7568084001541138,0.23067423701286316,0.48033615946769714,0.4595913290977478
milieu,66.6297559753546,73.35875522471869,0.7654094696044922,0.21682783961296082,0.5107004642486572,0.48835018277168274
milieu,63.0726654331282,63.54998185316783,0.7715919017791748,0.2207479178905487,0.5327739715576172,0.5160160660743713
bas,57.687842736561485,61.04315395486449,0.781047523021698,0.2139001190662384,0.5659717917442322,0.5331631302833557
bas,56.64319979001424,63.70679816512767,0.7814007997512817,0.21820740401744843,0.5541293621063232,0.540042519569397
bas,53.457971584043605,58.11467459697362,0.7831152677536011,0.2253151386976242,0.5689552426338196,0.533261775970459
bas,52.04443762866892,57.31379638785455,0.781078577041626,0.22701987624168396,0.5694901943206787,0.5434067845344543
bas,54.11428873959316,57.6983390991601,0.7804850339889526,0.22602662444114685,0.5619513988494873,0.5425586700439453
bas,53.8414299146574,56.89271003109527,0.7797273993492126,0.22610735893249512,0.5673003792762756,0.5455709099769592
bas,53.72720477627816,58.265740839496786,0.7789551019668579,0.22420775890350342,0.5719583630561829,0.5491673946380615
bas,54.00492739451429,58.73721272805912,0.7768148183822632,0.22507455945014954,0.573313295841217,0.540462851524353
bas,60.71591279264141,63.874822831073864,0.7643930315971375,0.22357793152332306,0.5456425547599792,0.5294654369354248
milieu,72.74657072976514,77.148069349492,0.760279655456543,0.244866281747818,0.5031924247741699,0.474837988615036
milieu,93.66879939677357,88.1775048607876,0.7469063997268677,0.25062352418899536,0.44417572021484375,0.41177797317504883
milieu,114.9153183138861,100.74363445151572,0.7356306314468384,0.2613025903701782,0.3880901336669922,0.3565865755081177
milieu,130.79580260973526,123.78722922259911,0.7222784757614136,0.28074419498443604,0.33127260208129883,0.28734076023101807
milieu,141.40221943133085,136.84778638253673,0.7101758122444153,0.3106153607368469,0.26779043674468994,0.208579421043396
milieu,149.0920125050054,146.74565120362695,0.6916165351867676,0.3200263977050781,0.2317650318145752,0.18223357200622559
milieu,156.3356469936634,157.1774103276964,0.6792058944702148,0.33014923334121704,0.18443429470062256,0.15693652629852295
haut,161.42887131960262,161.22957272228373,0.6629582047462463,0.35105663537979126,0.15430808067321777,0.1338106393814087
haut,167.7078091722407,164.50797065434347,0.6547244787216187,0.3510711193084717,0.14851105213165283,0.1328108310699463
haut,168.6847980584371,166.47581709782617,0.655414342880249,0.35724490880966187,0.14167487621307373,0.11716902256011963
haut,169.44385983668127,165.73384813222305,0.6472315788269043,0.3566139340400696,0.14044320583343506,0.12710249423980713
haut,168.38592650118972,165.75190908111745,0.6472316980361938,0.35739952325820923,0.14057433605194092,0.13217675685882568
haut,165.15288796417215,164.4954929997737,0.642510175704956,0.3515716791152954,0.14593923091888428,0.1429119110107422
haut,161.84962991330465,161.88992862448265,0.6541020274162292,0.3527606129646301,0.16032731533050537,0.15122056007385254
haut,158.96922875457028,158.0188257286765,0.6621754169464111,0.33745864033699036,0.17911267280578613,0.16524088382720947
milieu,154.30560587787178,151.2338547334614,0.6702718734741211,0.32518577575683594,0.19852815568447113,0.16635346412658691
milieu,146.3876620111163,144.35905826405022,0.6855241060256958,0.3145633935928345,0.2425549030303955,0.1942918300628662
milieu,142.56443469696347,135.6055785976663,0.691326916217804,0.29669278860092163,0.26735973358154297,0.21234367787837982
milieu,134.85448193617225,128.25352452657012,0.7058588862419128,0.26750442385673523,0.3179982900619507,0.29212117195129395
milieu,124.1640645294779,110.44344788331946,0.7172275185585022,0.2595750689506531,0.3514801263809204,0.3070732355117798
milieu,114.31776330561351,98.76560812806045,0.7261875867843628,0.2523806095123291,0.4051821529865265,0.34794819355010986
milieu,101.97952821444987,89.66492882740206,0.732541561126709,0.24107961356639862,0.44047021865844727,0.3817838430404663
milieu,92.77350745921757,79.08469119683001,0.733282208442688,0.23858466744422913,0.4824032783508301,0.4219839870929718
milieu,77.26757120328658,67.9965110156504,0.7358447313308716,0.24146196246147156,0.5095921158790588,0.4508565664291382
milieu,64.15963059064937,61.84920444129749,0.7433604001998901,0.23316629230976105,0.547583818435669,0.49080193042755127
milieu,61.387570731679205,52.38756744781283,0.7494789361953735,0.2247292697429657,0.5717681646347046,0.5259709358215332
bas,52.558759887284964,50.27221092141686,0.7571590542793274,0.22933535277843475,0.5946011543273926,0.5394353866577148
